,label,tweet
181,anger,"['username', 'jorr', 'macet', 'total', 'pintu', 'tol', 'pasar', 'minggu', 'jati', 'asih', 'jam', 'asongan', 'tengah', 'jalan', 'truk', 'jalur', 'kanan', 'bayar', 'tol']"
182,joy,"['aduh', 'tindu', 'suasana', 'madinah']"
183,trust,"['hilmi', 'prabowo', 'setuju']"
184,anticipation,"['pastikan', 'perjalanan', 'liburan', 'aman', 'menyenangkan', 'proteksi', 'asuransi', 'hario', 'siaga', 'dapatkan', 'evoucher', 'mnclife', 'com']"
185,sadness,"['polres', 'pati', 'berduka', 'senin', 'bertempat', 'rumah', 'duka', 'ds', 'waturoyo', 'rt', 'iv', 'kec', 'margoyoso', 'kab', 'pati', 'dilaksanakan', 'giat', 'upacara', 'persemayaman', 'jenazah', 'almarhum', 'aiptu', 'puryono', 'jabatan', 'banit', 'unit', 'sabhara', 'polsek', 'margoyoso']"
186,joy,"['tokoh', 'partai', 'demokrat', 'deklarasi', 'relawan', 'jokowi', 'rejo']"
187,joy,"['sukses', 'memandang', 'memandang', 'usahamu', 'tekadmu', 'nyalimu', 'berjuang', 'setuju']"
188,anger,"['pancasila', 'anti', 'politik', 'hidup', 'negara', 'demokrasi', 'sistem', 'politik', 'politikus', 'cepat', 'mengertilah', 'tingkat', 'apatisme', 'masyarakat', 'politik', 'kian', 'meninggi', 'berkorupsi', 'ingkar', 'janji']"
189,disgust,"['poppy_trees', 'gerindra', 'mayjensudrajat', 'syaikhu_ahmad', 'prabowo', 'hafiz', 'sibuk', 'maling']"
190,joy,"['ganjaryasin', 'ganjarpranowo', 'semoga', 'sukses', 'ganjar', 'menjabat', 'gubernur', 'jateng', 'komunitas', 'driver', 'kendal']"
191,anticipation,"['ordernya', 'sales', 'kh']"
192,joy,"['billiejin__', 'yoonghub', 'ywd', 'dengerin', 'lagu', 'mars', 'perindo', 'diremix']"
193,anger,"['ngejer', 'cowok', 'yeh', 'jls', 'ditolak', 'mentah']"
194,sadness,"['bilang', 'pegang', 'janji', 'pernikahannya', 'brhak', 'menghakimi', 'suaminya', 'mndoakan', 'suaminya', 'suaminya', 'akn', 'brtobat']"
195,anger,"['mromahurmuziy', 'tenggelamkan', 'bani', 'nyinyir', 'waras', 'ngalah']"
196,fear,"['witjaksanasudi', 'ganjarpranowo', 'ampun', 'padat', 'no', 'data', 'hoax', 'aneh', 'solusiny', 'pemekaran', 'agr', 'tr']"
197,sadness,"['sayang', 'rindu', 'rindu', 'senyummu', 'rindu', 'indahmu', 'rindu', 'tentangmu', 'sayang', 'iya', 'sayang', 'sayangnya', 'merasakan', 'rindu']"
198,trust,"['setuju', 'kbnyakan', 'akun', 'pusing']"
199,fear,"['ferrykoto', 'umam_chaerul', 'saididu', 'mohmahfudmd', 'kualitas', 'nasdem', 'serang', 'membabibuta', 'nutupi', 'kebobrokan', 'nalarn']"
200,disgust,"['ilyas', 'fadlizon', 'prabowo', 'jokowi', 'smrawud', 'rbutan', 'kkuasaan']"
201,joy,"['kemenangan', 'mahathir', 'inspirasi', 'prabowo']"
202,anticipation,"['maaf', 'sms', 'shopee', 'resmi', 'cek', 'jt', 'pinjt', 'informasinya', 'info']"
203,fear,"['facebook', 'nmor', 'telepon', 'aktif', 'facebook', 'fernando', 'nando', 'tambahkan', 'nmor', 'ponsel', 'lainya', 'takut', 'blok', 'penjelsan', 'facebook']"
204,sadness,"['beli', 'mcd', 'mendanai', 'kajahatan', 'yahudi', 'israel']"
205,disgust,"['tolong', 'hapus', 'foto', 'mayat', 'meninggal', 'halaman', 'facebook', 'dipertunjukkan']"
206,anger,"['intinya', 'mimpin', 'keluarga', 'bermimpi', 'memimpin', 'setuju', 'setuju', 'brati', 'repot']"
207,anticipation,"['solo', 'kaapann']"
208,trust,"['ganjarpranowo', 'semoga', 'terpilih']"
209,fear,"['selamat', 'malam', 'refund', 'deposit', 'facebook', 'akun', 'fanspage', 'jualan', 'nonaktifkan', 'facebook', 'terimakasih']"
210,fear,"['dikhawatirkan', 'biayanya', 'ngutang', 'dibayar', 'kmd', 'aset', 'negara', 'duniabumn', 'cs', 'dijual']"
211,anticipation,"['banana', 'apple', 'pie']"
212,joy,"['detikcom', 'fadlizon', 'prabowo', 'jokowi', 'prabowo', 'jokowi', 'terbukti', 'tinggal', 'buktikan', 'ajan']"
213,anticipation,"['ganjarpranowo', 'dibenerin']"
214,sadness,"['pesan', 'gambar', 'isinya', 'gini', 'batas', 'menyelesaikan', 'kbt', 'tanggal', 'juli', 'dicabut', 'sk', 'yudisium', 'daftar', 'wisuda', 'auto', 'bayar', 'ukt', 'mules', 'fakultasku', 'bye']"
215,sadness,"['selang', 'kalah', 'tepatnya', 'mengalah', 'mundur', 'langkah', 'kebelakang', 'clear', 'analisa', 'fokus', 'and', 'well', 'tahi', 'evidence', 'terpapar', 'muka', 'ny', 'bodoh', 'sadar']"
216,anger,"['walopun', 'sakit', 'hati', 'tahan', 'nyerang', 'makian', 'pantang', 'bicara', 'frontal', 'sebisa', 'tahan', 'ngeblokir', 'solusi']"
217,anger,"['username', 'kampus', 'daftar', 'ujian', 'aika', 'bawa', 'persyaratan', 'sertif', 'daftar', 'oke', 'bank', 'bayaran', 'bank', 'satpam', 'bilang', 'maaf', 'mba', 'tutup', 'asdfgjkl']"
218,anger,"['pernyataan', 'mengganggu', 'telinga', 'malam', 'mulut', 'jubir', 'pemerintah', 'ali', 'mochtar', 'ngabalin', 'pemerintah', 'representasi', 'tuhan', 'muka', 'bumi', 'dekaden', 'nalar', 'demokrasi', 'pandangan', 'dibiarkan', 'menguasai', 'istana', 'tua', 'tuh']"
219,trust,"['revolusi', 'mati']"
220,trust,"['pertahankan', 'tetes', 'darah', 'pengabisan', 'aparat', 'pimpin', 'perusahaan', 'asing']"
221,anger,"['pdamkotasmg', 'andriaarya', 'begadang', 'nunggu', 'air', 'ngalir', 'detik', 'inipun', 'ngalir']"
222,joy,"['beliau', 'mantan', 'presiden', 'baju', 'habibi', 'menikmati', 'tua', 'wajah', 'cerah', 'berseri', 'seri', 'beliau', 'negarawan', 'berbeda']"
223,sadness,"['akun', 'ku', 'buka', 'gara', 'ganti', 'sandi', 'masukin', 'sandi', 'salah', 'masukin', 'salah', 'tolong', 'gimana', 'biyar', 'ngebuka', 'akun', 'facebook', 'ku', 'makasih']"
224,disgust,"['bak', 'tukang', 'jokowi', 'manuver', 'romahurmuziy', 'kasar']"
225,trust,"['honorer', 'kabupaten', 'pinrang', 'digugurkan', 'ptun', 'pemda', 'pinrang']"
226,anger,"['rekaman', 'hancur', 'si', 'otak', 'jongkok', 'pintar']"
227,fear,"['dek', 'takut', 'perasaan', 'melebihi', 'batas', 'kakak', 'kelas', 'berhenti', 'alasan', 'mengabari', 'bosan']"
228,anticipation,"['cra', 'menghapus', 'akun', 'lupa', 'sandinya']"
229,trust,"['sbyudhoyono', 'semoga', 'partai', 'mengusung', 'mendukung', 'calon', 'presiden', 'dudukung', 'ulama']"
230,fear,"['malam', 'checkup', 'darah', 'oke', 'warning', 'tensi', 'kolesterol', 'pusingnya', 'dok', 'spertinya', 'gejala', 'maag', 'oh', 'ketik', 'nyruput', 'kopi']"
231,sadness,"['muridku', 'sanggar', 'tahfiz', 'quran', 'masi', 'bicara', 'terang', 'bilang', 'waktu', 'simak', 'surah', 'surah', 'juz', 'ehh', 'lancarr', 'kek', 'air', 'keran', 'malu']"
232,fear,"['si', 'rommy', 'mromahurmuziy', 'naikin', 'elektabilitas', 'partai', 'manuvernya', 'menggelikan', 'stop', 'trying', 'too']"
233,anticipation,"['balasan', 'ridwan', 'kamil', 'dicap', 'pencitraan', 'ucapan', 'duka', 'cita', 'korban', 'bom', 'surabaya']"
234,anticipation,"['bbws', 'dinas', 'psda', 'dicek', 'dihitung', 'keinsinyuran', 'penyebab', 'solusinya']"
235,sadness,"['texas', 'chicken', 'jasa', 'delivery']"
236,trust,"['sudirmansaid', 'semoga', 'jateng', 'mari', 'jaga', 'bareng', 'tabik']"
237,anger,"['kangdede', 'pdemokrat', 'agusyudhoyono', 'sbyudhoyono', 'begitukan', 'kangdede', 'buzzer', 'super']"
238,anticipation,"['fadlizon', 'gerindra', 'prabowo', 'cocok', 'jokowi', 'berduet', 'prabowo']"
239,disgust,"['indopluralitas', 'pksejahtera', 'msi_sohibuliman', 'mardanialisera', 'selangkangan']"
240,sadness,"['driver', 'headset', 'hx', 'mac', 'da', 'beli', 'headset', 'hx', 'connect']"
241,fear,"['facebook', 'facebook', 'diganti', 'nama', 'bikin', 'facebook', 'ganti', 'nama', 'facebook']"
242,trust,"['prabowo', 'pandangan', 'jiwa', 'padukan', 'tokoh', 'tokoh', 'daya', 'terjang', 'kuat']"
243,trust,"['dadorose', 'prabowo', 'fadlizon', 'foto', 'editan', 'merusak', 'mencemarkan', 'nama', 'tuntut', 'hukum']"
244,anger,"['minggu', 'kemarin', 'menyebalkan', 'eh', 'tambahan', 'janjian', 'jam', 'eh', 'jek', 'antri', 'nang', 'bri', 'iki', 'piye', 'to', 'ku', 'kesal', 'deeh']"
245,trust,"['ayo', 'jokowi', 'keluarkan', 'perpu', 'anti', 'teror', 'berharap', 'dpr', 'menjalankan', 'tugas', 'legislasinya', 'mengurus']"
246,sadness,"['apa-apa', 'berusaha', 'lebaran', 'dospem', 'negeri', 'pas', 'tanggal', 'tanggal', 'sidang', 'kering', 'air']"
247,joy,"['ucapan', 'selamat', 'direktur', 'eksekitip', 'walhi', 'sum', 'sel']"
248,disgust,"['komen', 'fadli', 'zon', 'cs', 'fahri', 'hamza', 'cs', 'wawancara', 'dengki', 'mnjatuhkanya', 'allah']"
249,trust,"['salah', 'pintu', 'kebahagiaan', 'tertutup', 'pintu', 'terbuka', 'seringkali', 'terpaku']"
250,anticipation,"['domino', 'pizza', 'buka', 'store', 'tegal']"
251,anticipation,"['menu', 'namanya', 'sop', 'durian', 'campur', 'harga', 'cabang', 'tenasuk', 'cikarang']"
252,fear,"['akun', 'bajak', 'gimana', 'menhgatasi']"
253,joy,"['marzarw', 'jokowi', 'kota', 'solo', 'kenangan', 'koe', 'karo', 'bandung', 'wajib', 'dikenang']"
254,trust,"['ganjarpranowo', 'habibthink', 'pengusung', 'pilkada', 'damai', 'manusia', 'kuat', 'bravo', 'pa', 'ganjar']"
255,trust,"['ngayal', 'terbaik', 'ridwankamil', 'rkjabarjuara', 'rindujabarjuara']"
256,anticipation,"['prabowo', 'keluarga', 'bojonegoro', 'nunggu', 'jokowi']"
257,fear,"['takut', 'semester', 'maksimal', 'belajar', 'semester', 'tahun', 'pulang', 'sore', 'berangkat', 'pagi', 'pkl', 'alamat', 'setres', 'dadakan']"
258,anticipation,"['fadlizon', 'gerindra', 'uu', 'anti', 'terorisme', 'memadahi', 'diajukam', 'revisi', 'masalahn']"
259,anticipation,"['dear', 'facebook', 'seoarang', 'creator', 'youtubers', 'centang', 'biru', 'profil', 'halaman', 'terima', 'kasih']"
260,anger,"['ajun', 'vivacoid', 'ajun', 'bicara', 'pakai', 'bukti', 'ngasal', 'tlah', 'memfitnah', 'fpi', 'hati', 'persiapkan', 'dirimu']"
261,sadness,"['innalillahi', 'wainna', 'ilaihi', 'roji', 'un', 'undang', 'dasuki', 'salah', 'dosen', 'terbaik', 'berpulang', 'semangatnya', 'ditiru', 'mengenalnya']"
262,sadness,"['teknik', 'lumayan', 'aneh', 'pas', 'inter', 'ping', 'salah', 'dribbling', 'bagus', 'crossing', 'bagus', 'keyp', 'ketebak', 'what', 'waste', 'of', 'skill']"
263,trust,"['faizalegaf', 'aryprasetyo', 'sbyudhoyono', 'faktanya', 'fiksi']"
264,anger,"['kuingin', 'marah', 'melampiaskan', 'hatiku', 'ku', 'tunjukan', 'hatiku', 'kecewa', 'moshing', 'kesurupan', 'maung']"
265,fear,"['un', 'sd', 'gatakut', 'samsek', 'un', 'smp', 'mayan', 'degdegan', 'un', 'sma', 'panik', 'panik', 'ajaib', 'eh', 'pas', 'tugas', 'tbtb', 'kepikiran', 'ngeri', 'luluslah', 'daftar', 'sidang', 'kapanlah', 'abis', 'lulus', 'dimana', 'yaampon']"
266,trust,['spiritual']
267,sadness,"['hisana', 'franchise']"
268,anticipation,"['haloo', 'facebook', 'menghapus', 'pesan', 'klik']"
269,anger,"['eling', 'secepat', 'kilat', 'lambat', 'instagram', 'refresh', 'twitter', 'gimana', 'bosan', 'nanyain', 'nomor', 'selambat', 'username']"
270,anger,"['liat', 'postingannya', 'simba', 'via', 'terbaru', 'netijennya', 'jahat', 'ih', 'dibilang', 'lebai', 'vianya', 'cedih', 'woi', 'cewek', 'dm', 'nga', 'mah', 'marah']"
271,sadness,"['daun', 'jatuh', 'membenci', 'angin', 'membiarkan', 'jatuh', 'melawan', 'mengikhlaskan', 'hidup', 'menerima', 'penerimaan', 'indah']"
272,sadness,"['username', 'bilang', 'sedih', 'ngeliat', 'teman', 'temennya', 'ngalamin', 'sulit', 'punyagrup', 'chatting', 'khawatir', 'balas', 'menyakiti', 'perasaan', 'soft']"
273,anger,"['tamarisukoco', 'fadlizon', 'prabowo', 'gerindra', 'mromahurmuziy', 'cakiminow', 'jokowi', 'mromahurmuziy', 'penjilat', 'pantat', 'jokowi']"
274,joy,"['terimakasih', 'sahabat', 'laskar', 'bali', 'cintamu', 'cakimin', 'indonesia', 'pribadi']"
275,anticipation,"['an', 'paket', 'ny', 'makan', 'an', 'campur', 'voc', 'cfc', 'central', 'lampung']"
276,fear,"['iya', 'share', 'hoax', 'terimakasih']"
277,anger,"['senang', 'refreshing', 'senang', 'mencari', 'udara', 'segar', 'terlaku', 'sumpek', 'mending', 'lebay', 'pulang', 'kesini', 'kaya']"
278,disgust,"['bambang_anugera', 'geryandra', 'kepadaorang', 'sudirmansaid', 'seng', 'pekok', 'bocahe', 'sudirman', 'sakit']"
279,anticipation,"['dmojokerto', 'mcd']"
280,disgust,"['baca', 'april', 'mei']"
281,joy,"['ferrykoto', 'prabowo', 'jokowi', 'liat', 'sj', 'pilih', 'fakta', 'lapangan', 'banding', 'prediksi', 'rakyat', 'puas', 'ti']"
282,sadness,"['aduh', 'deh', 'ketipu', 'klik', 'virus', 'eh', 'lari', 'google', 'suruh', 'data', 'alamat', 'email', 'tanggal', 'lahir', 'no', 'rek', 'untung', 'ngeri', 'takut', 'facebook', 'salah', 'gunain']"
283,anger,"['gerindra', 'politik_twit', 'jokowi', 'dpr_ri', 'makan', 'buah', 'si', 'mala', 'kadal', 'jaringan', 'sel', 'sel', 'tidur', 'teroris', 'ditangka']"
284,anger,"['bersenjata', 'wajah', 'negeri', 'demokrasi', 'korporatokrasi']"
285,anger,"['setua', 'teman', 'sma', 'suka', 'nyinyir', 'kuliah', 'ambil', 'soshum', 'sayang', 'ilmu', 'ipa', 'sma', 'jitakin']"
286,sadness,"['throwback', 'video', 'launching', 'lagu', 'takkan', 'terhenti', 'tahun', 'dimana', 'salah', 'kakak', 'video', 'meninggal', 'tahun', 'hoek', 'hiks', 'username', 'username']"
287,sadness,"['berduka', 'saudara', 'terkena', 'gempa', 'lombok', 'semoga', 'lekas', 'membaik', 'trauma', 'terendap', 'semudah', 'menghilang', 'amin']"
288,sadness,"['belasungkawa', 'kejadian', 'prihatin', 'proyek', 'geotermal', 'daerah', 'indonesia', 'duka', 'kerusakan', 'alam', 'akibat', 'ulah', 'kepentingan', 'segelintir', 'negeri', 'mengakibatkan', 'bencana', 'alam', 'daerah']"
289,disgust,"['apple', 'pie', 'pisang', 'kaya']"
290,anger,"['situ', 'datengin', 'politisi', 'sembunyi', 'tertawa', 'ketiwi', 'umatmu', 'bergesek', 'gesekkan', 'adu', 'gas', 'lawanmu', 'men', 'share', 'berita', 'hoax', 'berkualitas']"
291,trust,"['negara', 'korporatokrasi', 'dimana', 'aparat', 'alat', 'kekuasaan', 'penguasa', 'alat', 'pengusaha']"
292,anger,"['menyalahkan', 'keburukan', 'menimpa', 'kebodohan', 'kesalahan', 'penghinaan', 'peringatan', 'keras', 'kedepan', 'cerdas']"
293,trust,['gas']
294,fear,"['kayaknya', 'habis', 'mataku', 'dimandiin', 'pakai', 'abu', 'biar', 'suci', 'deh', 'adegan', 'senonoh', 'mcd', 'adegan', 'bermesrahan', 'didepan', 'huhuu']"
295,trust,['keren']
296,surprise,"['kemarin', 'dikejutkan', 'titik', 'pagi', 'baca', 'berita', 'daerah', 'taman', 'disambi', 'kaget', 'polresta']"
297,anger,"['selamat', 'malam', 'mas', 'bantuan', 'facebook', 'mengirim', 'pesan', 'kirim', 'pesan', 'tulisan', 'tindakan', 'blokir', 'perbaikin', 'secepat', 'mas', 'selamat', 'malam']"
298,fear,"['username', 'hihi', 'menyeramkan', 'juur', 'percaya', 'jujur', 'ngrasa', 'takut']"
299,joy,"['mrf_info', 'yustinficardo', 'mridhoficardo', 'sukses']"
300,sadness,"['siang', 'bodoh', 'cafe', 'tempatnya', 'sehari', 'lewatin', 'pulang', 'sore', 'museum', 'macan', 'kirain', 'mah', 'selemparan', 'kolor', 'kantor', 'kostan', 'pacar', 'hahaha', 'ku', 'dodonk']"
301,joy,"['bermulai', 'perbaikan', 'ibadah', 'pembagian', 'makanan', 'buka', 'puasa']"
302,disgust,"['pengacara', 'setya', 'novanto', 'tuding', 'wapres', 'bikin', 'gaduh']"
303,sadness,"['netz', 'ngebash', 'suka', 'pakai', 'mikir', 'deh']"
304,anticipation,"['informasiy', 'bergabung', 'mitra', 'hfc', 'email', 'enggar', 'prasetya', 'gmail', 'com']"
305,anger,"['kinerja', 'mencetak', 'ktp', 'orgnya', 'ktpnya', 'beres', 'ato', 'dicetak', 'dikec', 'bu']"
306,anger,"['klarifikasi', 'dimana', 'mesjid', 'digusur', 'username', 'username', 'username', 'kissfmmedan']"
307,anger,"['nihin', 'fadlizon', 'wiranto', 'jokowi', 'gerindra', 'baca', 'bong', 'kolam']"
308,anger,"['penipu', 'beli', 'online', 'gambar', 'kirim', 'order']"
309,anger,"['kurangi', 'sampah', 'plastik', 'baiknya', 'alasan', 'gedein', 'bujet', 'kampanye', 'seremoni', 'kongkrit', 'larang', 'penggunaan', 'kantong', 'plastik', 'minimarket', 'pasar', 'terkaing', 'kaing', 'biarin', 'kecuali', 'berat', 'memikirkan', 'produsen', 'plastik', 'potensial', 'donor', 'politik']"
310,sadness,"['terkadang', 'kabarmu', 'hatiku', 'tenang', 'dirimu', 'peduli', 'perasaan', 'menghilang', 'dariku', 'doaku', 'lenyap', 'terdengar', 'kabar', 'apapun', 'darimu']"
311,trust,"['shiseido', 'ultimune', 'pagi', 'beraktifitas', 'malam', 'serangkaian', 'skincare', 'routinemu', 'pump', 'letakkan', 'telapak', 'tangan', 'oleskan', 'wajah', 'lehermu']"
312,anticipation,"['harganya', 'promo', 'diskon']"
313,trust,"['tempodotco', 'saididu', 'prabowo', 'bersuara', 'gerindra']"
314,trust,"['belajar', 'meraih']"
315,anger,"['facebook', 'membatasi', 'aktivitas', 'akun', 'berkomentar', 'fanspage', 'halaman', 'pelanggaran', 'perbuat', 'kedepannya', 'jumpai', 'dirugikan']"
316,trust,"['semoga', 'alloh', 'mengijabah', 'doa', 'pemimpin', 'melaksanakan', 'program', 'unggulan']"
317,anger,"['bacot', 'parah', 'galak', 'marah', 'jan', 'deh', 'dimarahin', 'lex', 'caca', 'kapokgabisa', 'dibohongin', 'cinta', 'bege', 'susah', 'banget', 'disuruh', 'tidur', 'makan', 'my', 'human', 'diary', 'grgr']"
318,sadness,"['baluran', 'saus', 'sambalnya', 'merata', 'kecewa', 'pelayanan']"
319,trust,"['kepala', 'desa', 'tarisi', 'jasimin', 'mengajak', 'ganjar', 'berkeliling', 'lokasi', 'banjir', 'pemukiman', 'sawah', 'te']"
320,trust,"['facebook', 'mengembalikan', 'facebook', 'laporkan', 'buka', 'kasih', 'bukti', 'apapun']"
321,trust,"['tunggu', 'update', 'guys']"
322,sadness,"['butuhkan', 'kenyamanan', 'facebook', 'tolong', 'mempersulit', 'pengguna', 'setia', 'facebook', 'kasih', 'saran', 'facebook', 'hapus', 'indonesia', 'kecewa', 'marah', 'nyamanan', 'facebook', 'terima', 'kasih']"
323,fear,"['degdegan', 'september', 'penetapan', 'calon', 'oktober', 'kampanye', 'oke', 'senggol', 'bacok', 'teman', 'musuh', 'kawan', 'lawan', 'bermuka', 'april', 'oh', 'indonesia', 'ku', 'semoga', 'aman', 'aman']"
324,anger,"['download', 'aplikasi', 'istri', 'beliin', 'sepatu', 'bayi', 'lihatnya', 'iklan', 'shopee', 'cari', 'ketemu', 'harga', 'order', 'pas', 'ujung', 'harganya', 'ribu', 'rincian', 'ongkir', 'bingung', 'iklan', 'shopee', 'gratis', 'ongkir', 'hapus', 'shopee', 'sampenya', 'hehehe', 'hapus', 'aplikasinya', 'iklan', 'tv', 'gede', 'gratis', 'ongkir', 'thanks']"
325,joy,"['natal', 'penuh', 'limpahan', 'berkah', 'cinta', 'selayaknya', 'inspirasi', 'perbaikan', 'lingkungan', 'kondisi', 'rakyat', 'tiada', 'pengorbanan', 'sia', 'sia', 'tiada', 'perjuangan', 'mewujudkan', 'tatanan', 'sosial', 'ekonomi', 'budaya', 'lingkungan', 'sia', 'sia', 'eksekutif', 'daerah', 'walhi', 'kalimantan', 'tengah', 'selamat', 'natal', 'bangkitkan', 'organisasikan', 'mobilisasikan', 'masyarakat', 'kehidupan', 'lingkungan']"
326,sadness,"['umur', 'tahun', 'omongan', 'kaya', 'tante', 'tahun', '_', 'suka', 'bocah', 'sd', 'culun', 'polos']"
327,anger,"['pks', 'kder', 'maling', 'uang', 'rkyat', 'pdh', 'pks', 'partai', 'bebasis', 'islam', 'kder', 'tersndung', 'pemerkosaan', 'maling', 'uang', 'sapi', 'jjur', 'msrkat', 'awam', 'muak', 'kepura', 'puran', 'mengatas', 'nmkan', 'agama']"
328,fear,"['mromahurmuziy', 'menjilat', 'menggonggong', 'ditolong', 'menggigit']"
329,joy,"['harta', 'ternilai', 'harganya', 'tolchah', 'buku', 'tumbuh', 'dibesarkan', 'tumpukan']"
330,sadness,"['allah', 'penatnya', 'kuatkan', 'hati', 'plss']"
331,fear,"['chicohakim', 'prabowo', 'jelasin', 'pagi', 'ss', 'poling', 'iwan', 'fals', 'nilai', 'prabowo', 'sore', 'ti']"
332,joy,"['waoo', 'keren', 'pk', 'jonan', 'safari', 'mengeliligi', 'indonesia', 'mmberikan', 'manfaat', 'positif', 'mncipta', 'kerukunan', 'dn', 'kemajuan', 'bangsa', 'gbu', 'pk', 'jonan']"
333,anger,"['nelfon', 'cs', 'username', 'disuruh', 'tunggu', 'pelaporan', 'menit', 'and', 'still', 'go', 'on', 'kabar', 'cs', 'disuruh', 'tunggu', 'ngapain', 'aneh']"
334,anticipation,"['samsat', 'kab', 'bandung', 'bikin', 'stnk', 'alamat', 'dayeh', 'kolot', 'soreang', 'ranca', 'ekek', 'thanx']"
335,anger,"['username', 'memahami', 'bikin', 'kecewa', 'selayaknya', 'kesempatan', 'kasih', 'dana', 'umum', 'zonk', 'kartu', 'biar', 'penjara', 'huuh', 'kesal']"
336,disgust,"['tuk', 'mahatir', 'umur', 'berjuang', 'berhasil', 'prabowo', 'tahun', 'king', 'maker', 'be']"
337,joy,"['pasangan', 'rindu', 'rileks', 'hadapi', 'debat', 'ui']"
338,sadness,"['program', 'citarum', 'harum', 'kayaknya', 'sulit', 'terlaksana', 'pabrik', 'rancaekek', 'buang', 'limbah', 'selokan']"
339,trust,"['nunggu', 'buka', 'puasa', 'membaca', 'status', 'status', 'alay', 'beranda', 'facebook', 'smartphone']"
340,joy,"['ardi_riau', 'panca', 'pdemokrat', 'official_pan', 'pksejahtera', 'gerindra', 'masbuloh', 'hahahaha']"
341,trust,"['deandry', 'ediiswardi', 'mahendradatta', 'prabowo', 'mari', 'umat', 'haq', 'imannya', 'cerdas', 'analisa']"
342,anticipation,"['wilayah', 'bandung', 'lowongan']"
343,trust,"['tema', 'pendidikan', 'nasional', 'menguatkan', 'pendidikan', 'memajukan', 'kebudayaan', 'tujuan', 'tema', 'memperkuat', 'insan', 'pendidikan', 'strategisnya', 'pendidikan', 'peradaban', 'daya', 'saing', 'bangsa', 'selamat', 'gap']"
344,anger,"['psi', 'manfaat', 'pengecut', 'penjilat', 'tukang', 'fitnah', 'ton', 'teka', 'teki', 'partai', 'partai', 'berideologi', 'dendam', 'bermental', 'jongos', 'dosponsori', 'taipan', 'brengsek']"
345,joy,"['moment', 'indah', 'berselfie', 'bareng', 'ganjarpranowo', 'kunjungan', 'do', 'pasar', 'plasa', 'cepu']"
346,anticipation,"['hungry', 'man', 'box']"
347,sadness,"['iya', 'ko', 'paham', 'namanya', 'perpisahan', 'tergantung', 'menyikapinya', 'membenci', 'salah', 'sikap', 'kenakan']"
348,anger,"['ghozly', 'ronavioleta', 'sandiuno', 'detikcom', 'mromahurmuziy', 'kerjaan', 'ditinggal', 'kader']"
349,sadness,"['puskesmas', 'antri', 'hamil', 'lansia', 'didahulukan', 'daftar', 'online', 'diutamakan', 'akumah', 'prioritas', 'hatinya']"
350,anger,"['ramadhanikesuma', 'gerindra', 'ngaku', 'parte', 'oposisi', 'sebar', 'hoax', 'keresahan', 'masyarakat', 'semoga']"
351,trust,"['selamat', 'paskah', 'jonan', 'semoga', 'pengorbananyesus', 'kebangkitannya', 'sungguh', 'memperkuat', 'motivasi', 'pelayanan', 'rakyat', 'bangsa', 'indonesia']"
352,anger,"['kesal', 'bet', 'sekdes', 'ribut', 'dikirimi', 'foto', 'batik', 'pas', 'dikirim', 'dibuka', '________', 'males', 'buka', 'chat']"
353,anticipation,"['facebook', 'akun', 'mesenger', 'terganggu', 'susahdi', 'hubungi']"
354,anticipation,"['grand', 'keisha', 'hotel', 'yogya', 'manage', 'by', 'horison', 'jalan', 'affandi', 'no', 'yogyakarta', 'deluxe', 'room', 'junior', 'suite', 'room', 'executive', 'suite', 'meeting', 'room', 'up', 'to', 'pax', 'small', 'meeting', 'room', 'ballroom', 'pax', 'clroom', 'swimming', 'pool', 'spa', 'fitnes', 'centre', 'lobby', 'lounge', 'restaurant', 'sky', 'lounge', 'get', 'special', 'promo', 'for', 'room', 'and', 'meeting', 'package', 'periode', 'in', 'july', 'reservation', 'and', 'information', 'please', 'contact', 'me', 'regards', 'edwin', 'director', 'of', 'sales', 'marketing', 'dosm', 'grandkeisha', 'horisonhotels', 'com']"
