,tweet,label,Unnamed: 0
288,"bener bgt sih. banyak bgt yg benci ama gw. salah satunya pas gw kerja di penulis. ada nih 1 tmn gw yg didepan baik, dibelakang malah bilang ke kakak ipar gw kl dia gk suka gw, malah cenderung ke benci. pas gw diputus kontrak, dia tuh seneng bgt njir.",Anger,
289,"gua steril kucing aja abis 1 juta 3 ratus 80 ribu men bangsat mahal kan tapi karna kucing gua udah tua jadi reaksinya lama bgt masih suka spray urine sembarangan, suka teriak2 minta keluar nah itu yg bikin gua pusing",Anger,
290,"kalau tak p blaja tak p keje jauh, tak bergaul. rasanya aku pun benci ngan perangai aku thanks everyone sebb jadi contoh terbaik :)",Anger,
291,"daftar orang tolol dan idiot yang menolak kemajuan peradaban indonesia.. nanti akan dicatat sejarah penolak kemajuan indonesia, fotonya di pajang di tempat sampah",Anger,
292,"gue suka bingung, orang tuh kenapa sih caper banget mau atensi orang dengan ngehate sc? barangkali lo baca tweet'an gue nih, tolong ya lo baca, kalo lo gak suka sama mika sok ngomong to the point gak usah kek kontol sukanya ngehate pake sc kayak orang tolol, pecundang. :)",Anger,
293,tolol banget ini mah mana 17 lagi yang udah liat,Anger,
294,"kalo di sinetron itu yg jahat jahat banget yg baik bego banget --""",Anger,
295,"twt w mulai nga jelas ni keknya, mulai sedih, marah, kesel, nyinyir, lambe turah. bukan kind human lagi:(.. ok let's go ke pak ayi, aku ngobatin mental ku dulu gais",Anger,
296,fagg benci bgt gue liatnye.,Anger,
297,"gua benci sama orang yg hidupnya kaya mp3, banyak lagunya",Anger,
298,bisaa dong yah! jgn bikin emosi dulu pagi-pagi !!,Anger,
299,"saya sungguh benci akan seto , dia ialah seksual anjing pokok pelukan sahaja",Anger,
300,kalo marah balik kek anjg lah,Anger,
301,"serius gue kangen banget wkwkw sampe nangis kadang kepikiran. tapi sekarang gue lg benci banget sama tuh agensi. sadar ga si kalo lu diem aja nih idol lu yang kena imbasnya. percuma diem  buat redain masalah, pastinya di sepanjang karir jake nih masalah bakal di ungkit",Anger,
302,"kita tengah bersiap dia call, memang kena marah la duit pun takde, hutang apa pun tak tahu la",Anger,
303,siap tolol,Anger,
304,yg membuat rakyat tdk mempercayai penguasa: 1. sering bohong pemimpinnya 2. melarang rakyat melakukan sesuatu tp dia sendiri yg melakukannya 3. terlalu vulgar mempertontonkan kebodohan dan mengaggp rakyatnya semua bodoh,Anger,
305,benci bat sama kumpulan ibu ibu,Anger,
306,"pinjem duit di leasing, giliran ditagih marah ke penagih bayar listrik nunggak, giliran petugas pln cabut fasilitas listrik, eh petugas pln malah dikeroyok. pesan barang cod, enggak sesuai ekspektasi, malah kurir yang disuruh bayar. wow, luar biasa!",Anger,
307,salahnya dimana ketika harus marah pada hal yang salah?? sedang kebaikan kebaikan yg juga ada pada video engkau potong potong.. gak kelas komisaris ndul..,Anger,
308,"masih pagi jangan marah"" bundaa",Anger,
309,orang2 itu perlu di ajarin attitude berbelanja deh kyk nya. emosi,Anger,
310,"opini lo yg nomor 3 bodoh, zaman nabi poligami itu untuk ngebebasin wanita dari budak dsb, kalau kata"" lo disini lo cuma mau cari enak di elu aja sumpah gedeg bgt gua manusia modelan gini",Anger,
311,kalau tunjuk muka dgn anak dan isteri kemudian buat kenyatan bodoh ni..tu bukan berani bang..tu bapak bangang lagi bodoh degil mcm kaldai yg tk fikir anak2 dan isteri tersayang..ibarat kau bgi gambar kau dgn isteri kau tengah berjubo depan anak2..then berlegar dlm sosmed.,Anger,
312,"halah hidup kok cuma modal kontol tapi pengen cewek banyak, berlindung dibawah sunah rosul. nih nabi yg denger pernyataan lo kayak gini nangis anjir, sesat bangsat! belajar agama boleh, tapi jangan sampe mabok kayak org ini ya teman.",Anger,
313,pagi pagi dah marah marah,Anger,
314,ya ampun pagi pagi udah bikin emosi wkwk,Anger,
315,another manusia tolol yang cocok dikebiri,Anger,
316,marah marah terus! keriput!,Anger,
317,enuf la buat drama acah masalah sosial masyarakat ni. most of the story lebih pda tnjuk negative yg 'lekat' kat kepala je.. acah je pdhal nak rating = masalah sosial increase.. and then nama melayu. tukar la nama lain. bodoh pny director,Anger,
318,tp lebih tolol fenss nya sih,Anger,
319,yg bego gue maraton baca seminggu doang di wt eng pas tau dia bakal daily pass,Anger,
320,sabar sabar jgn emosi,Anger,
321,jarta ama ael pagi pagi udah bikin emosi anjing,Anger,
322,"habis itu sakit hati, tolol banget emang",Anger,
323,astaghfirullah marah marah,Anger,
324,jalanan masih luas lu ngapain klakson tolol depan belakang lu kaga ada kendaraan,Anger,
325,"eh tiba tiba si a ini masuk jadi kelompok aku, aku yg emng agak punya dendam *maaf ya allah* kaya dih apasih, udah mah dia bawa kating tanpa ngasih tau ke aku dan temen aku t lagi",Anger,
326,tolol sampe ke dna nya ni orang..,Anger,
327,dia pasti marah,Anger,
328,dengan berlindung merasa punya hak imunitas dpr ih bodoh amat saya gak pilih dia sebagai perwakilan rakyat sok orang sunda diam wae santet saja dari jarak jauh si orang pdi p itu nanti nglunjak dan besar kepala nya ..si anjing,Anger,
329,"semua yg dari arab pasti halal cuy bagi sebagian orang-orang bodoh yg ada di indonesia kdrt aja dibenarkan kencing onta aja diminum teroris dijadikan anggota fatwa mui teroris dijadikan ulama, ustadz n guru agama kok",Anger,
330,"maaf nih mus, kl mnrt sy yg bodoh ini, bknya yg mau pdh ibu kotanya tok to, emange wong sak jakarta arep melu pindah kbh? kan kantor2 perusahaan2 kabeh isih neng jakarta, cm urusan administrasi negara sing pndh to? kui mgk ngko yo isih ono perwakilan kementrian2 sik neng jakarta",Anger,
331,gerombolan ngawur bin tolol..,Anger,
332,buzzerrp bani bipang kafer komunis komen kepanasan.. 2022 masih bodoh bin dungu mudah di bohongin dan di tipu.. manusia rendah moral dan akhlak,Anger,
333,pengen marah tapi ngga tau ke siapa,Anger,
334,karena saya kesal di detik2 terakhir masih ada aja yg jd,Anger,
335,"hallo.. gue makin kesini makin gangerti knp se kepo itu sama masalalu doi gue. kek seneng aja liat masalalu doi gue tu ga bahagia kek tolol banget lu nyia""in doi gue yang emng superduper baik gue bertrimakasih si sama lo karna lo dah buang doi gue.",Anger,
336,"tapi walaupun ada scene uwu di rs, rating malah turun. karena setiap scene ada si jessi yg muncul, jadi pindah2 chanel tiep dia muncul. lebih baik ku lihat konflik perebutan reyna walaupun harus emosi juga liat tingkah kuyang. tapi ketimbang aku lihat si jesika",Anger,
337,hahaha tuh kan udah bangkotan bodoh pula,Anger,
338,aku benci kenapalah korg tepuk masa ni! hoi!!!!!!!,Anger,
339,makin jeblok suara pdip di jawa barat ..buat orang sunda semangkin benci ..,Anger,
340,pe yg kau benci sangat siel ngan aku,Anger,
341,"udah gw duga, soalnya tumben bgt cube ngegas bgt promosinya dll, jadi keinget cb helicopter kmrn . cube, kalo lo sampe ngapa2in anak gw awas ya. gw marah bnrn, marah bgt.",Anger,
342,"nah kan banyak homophobic nyampah di lapak itu foto mana kebanyakan dari indo lagi. mancing sih pake aplod segala, ujung2nya kan ada yang bawa2 w dan dia kena hate. bangsat emang yang nyuruh fanservice!",Anger,
343,pagi2 udh dibikin jengkel. heran,Anger,
344,"eeee bak je baca ni ak gamau emosi sndirian, dia yg minjem kok dia yg ngatur pantek ajan leme cicingan ne",Anger,
345,"lucu menurut saya itu adalah wilayahnya presiden, dpr, dan mpr. bukan gubernur. kalau begitu artinya gubernur memiliki wewenang utk menyatakan diri merdeka. diksi yang bodoh. artinya pemindahan ibu kota tdk pernah memikirkan nasib jakarta selanjutnya mau dijadikan apa?",Anger,
346,langsung melek gw bangsat,Anger,
347,"terus lawan siapa? tambah suwe tambah koyok wkwk lanjutkan lawakannya nawak nawak, gak emosi blass kok malah lucu lak nyawang",Anger,
348,aq sumpah benci nerd yng main romen buku setiap hari pastu poyo nn hotboys,Anger,
349,kok lu tolol bgt sih nder,Anger,
350,"giliran sgala hal yg berbau islam dikebiri,dpojokkan dg alih omikron. srius yg muslim kaga marah??imannya turun atau emnx pura2 muslim?",Anger,
351,"kurang tolol apalagi cb ni agama? tuhannya gak ngasih hukum cerai malah yg nikah lg dianggap zinah. dan gobloknya masih ada aja yg mau jdi kristen, emg sih setolol-tololnya monyet aja ga nyembah sesama monyet, lah ini manusia dikasih akal kok nyembah sesama manusia.",Anger,
352,tolol bersama..,Anger,
353,ini boleh ga si aku kecewa or marah sama dia haha.. cuma krn aku beli acrylic frame trs majang pc bareng sama polaroid ortuku dia blg gini apa aku doang yg sensi nih ya dikira nge kpop bikin lupa semua hal? bahkan ortu sendiri? lo bikin gw makin ga mau kenal spesies cowok,Anger,
354,brengski w benci bgt sm matek,Anger,
355,bentar bentar masih pagi jangan emosi dulu. mau ganti akun dulu buat maki-maki,Anger,
356,reply la ws apa yang susah sangat nak suruh fix app je pun kang aku tak masuk kelas pastu kata aku ponteng bodoh betul,Anger,
357,"sumpah, shara bangsat anjeng bajingan",Anger,
358,baru bangun kena marah tiba tiba but we should keep kiyowo,Anger,
359,"poin ke 3 kayak org bodoh ga sih? ngapain udah nikah berzinah sama wanita lain, ya di pikir aja. itu mah emang nafsu lo yang kayak gitu, sok-sok an berlindung di balik kata zinah.",Anger,
360,ckp macam ni pun tk rasa nk marah ke kecik hati ke hmm,Anger,
361,"katanya orang bisa jadi bodoh karena cinta, tapi aku ngga peduli semua itu. aku cuma mikir, betapa bodoh	Anger
gue senin kmrn ampir di serempet motor karena bule tolol naik nmax lawan arah. gue posisi liat kanan karena laju kendaraan dr sana kan, eh si bangsat ngebut dr kiri. bener2 1 inch from terrible2 accident..	Anger
aku marah karna dia berantakan bgt dah gamau beresin tpi aku yg disebut gila harus diruqyah anjing pengen punya rumah sendiri biar bisa pergi jauh dari keluarga ini minimal aing lah yg mati duluan	Anger
sama diri sendiri aja gk jujur, kalo sakit yah bilang bodoh, obatin, bukan di sangkal !!	Anger
etmin harus banyak banyak sabarr:') walau sebenernya ak liatnya juga ikutan emosi	Anger
sampe gua pernah bilang ke dia kalo ketemu kucing saya dirumah situ tabokin aja pake sapu, tusuk kepalanya, lemparin aja dari lantai 2 situ"" saking udah kesel marah bgt",Anger,
362,gw mau marah bgt bacanya yaallah masi pagii ini emosi gw di uji mulu perasaan,Anger,
363,"masih pagi loh, udah ada yg bikin emosi aja",Anger,
364,goblok mah goblok sendiri aja buibu.. tetangga di gresik kmaren gini semua. miris. punya komunitas bego nan tolol itu hal tergaenak yg pernah gua alami 3 tahunan disana.,Anger,
365,gue marah tapi gue sayang sama lo !!,Anger,
366,aduhh si tolol keceplosan,Anger,
367,yg gak menyebalkan di dunia ini cuma reinernajskakeksbaku pgn marah anjingg pgn teriak ngentot sekeras kerasnya,Anger,
368,"terpantau balas dendam goro"" sumpek ndek dosen sing sak penake dewe",Anger,
369,bodoh..,Anger,
370,kenapa bangsat,Anger,
371,tak sah tak bodoh,Anger,
372,tahu tak benda bodoh apa yang aku dengar dekat radio pagi ni? lagu hael 'kelentang kelentung' diorang nyanyi translate ke english tak memasal era ni dah kena maki,Anger,
373,hah paling benci emang hal begitu.,Anger,
374,"sjshhd yaampun iya pantesan, ih bego banget aku",Anger,
375,padahal kubu kamu juga buat naik daun kan anis rakyat juga gak bodoh tolol,Anger,
376,"lain kali otak tuh biarin aja stay di kepala jangan dipindah pindah ke kontol juancok, tolol kan jadinya. gih musnah aja, ngehabis2in oksigen aja kalau hidup",Anger,
377,"baju ilang lagi laundryan, pagi2 dah bikin emosi",Anger,
378,bodoh tdk apa tapi jangan dungu om said didu belajar mufon dari sakit hati om,Anger,
379,"¼kata kasar // harsh word ¼ bismillah asu babi bajingan celek jancuk kontol monyet tai anjing ngentot goblog tolol asuu astaghfirullahalazim, maaf",Anger,
380,"padahal de gea baru dapet penghargaan, udah dibuat sedih lagi sama tim tolol",Anger,
381,salah bank katanya tak bagi paperwork pakai letterhead firma dia. eh eh. kau yang bodoh ok. bank pon kata kau tak check sebelum bagi cust sign,Anger,
382,no 3 sama 4 tolol banget bngst,Anger,
383,"dia siap kata kalau alter perkataan kena sign tepi tu. hello, aku ke yang kena sign? tanya la front hang apesal aku lak yang diragukan. nasib x kena carut aku dahlah ak marah betul kalau org spoil mood ak pepagi",Anger,
384,"luffy : selain bodoh, kau juga pengecut! aku tidak menyukaimu..!",Anger,
385,di bilang kalau sudah hatinya hitam mana ada bisa bedain putih atau hitam. yg pintar bisa mendadak bodoh kalau sudah hatinya penuhin dengan penyakit hati,Anger,
386,"jangan bodoh, ga boleh kena umpan",Anger,
387,apalagi bodoh,Anger,
388,marah nih nunaa,Anger,
389,"5/6 aakkkk benci kalo pulau2 kecil, ga paham",Anger,
390,takan ada kesempatan kedua jika tahun ini kalian masih bego semua data hasil kaya saya sia sia buat cerdaskan kalian,Anger,
391,"baunya busuk banget sumpah, gatau kucing w nih punya dendam apa sama gue pokoknya tiap dia kentut pasti deketin dan sok2 manja. aslinya kentutt",Anger,
392,centi bgt bangsat,Anger,
393,lagu ngegalau kelas 10 pas lagi jaman jamannya galauin cowo yang seharusnya ngga gue galauin haha dasar bodoh,Anger,
394,"inilah contoh orang2 yg belum siap bersosial media ya gini nih udah close minded, racist, bodoh attitude gak ada",Anger,
395,tiap kali nak marah mesti kena mcm ni. hahah takpela tak jadi nak marah,Anger,
396,"emosi dri kmrn ga ilang""",Anger,
397,"kyak gini nih manusia paling tolol! dikit dikit bawa agama, pola pikir goblok berkedok agamis.",Anger,
398,harinih nak pegi sekolahkan lawyer bodoh yang menyusahkan customer. haritu dah sign paperworks semua alih2 dia kata document silap print and i pula kena all the way pegi sign balik. firma bodoh itu langsung taknak bertanggungjawab even datang half way to meet client,Anger,
399,bodoh punya orang ! aku doakan makanan yg kau beli jatuh terburai tanpa sempt kau masuk mulut pun. amin,Anger,
400,emang emosi,Anger,
401,sumpah bikin emosi aja pagi pagi,Anger,
402,"satu keluarga suka kucing tapi ada 1 orang yaitu nenekku yang benci banget sama kucing kalo ketauan main kucing pasti diomelin, diperingatin toxo, penyakit, terus bulu nempel sebel banget apaan sih",Anger,
403,aku benci isi kepala ku isi hatiku dan semua,Anger,
404,iya tuh bapak emak w emang bodoh,Anger,
405,bodoh kau emang.,Anger,
406,"saraf pada otak mutanjir kena, ini mah udh ga ketolong tolol nya",Anger,
407,cebong memang bangsat,Anger,
408,"nah ini. kalau yg kita benci kejahatan2nya, siapapun wajib dilaporkan. dalam kejahatan itu siapapun bisa terlibat, kan?",Anger,
409,aku benci tahun ini,Anger,
410,pagi pagi dah bikin emosi yaa,Anger,
411,"oematmu tolol sih, gabisa bedain mana bunglon mana asli. kebanyakan halu ngentod ama bidadari transparan ya gini jadinya, otack tydak dipakai ya gesya",Anger,
412,artinya lg marah,Anger,
413,terus ujaran naon? ujaran bangsat? ujaran kunyuk?,Anger,
414,gpp gw emosi aja sama lu.,Anger,
415,ayo emosi jangan sabar,Anger,
416,azab jualan ayat lha bego,Anger,
417,duh adek gw bangsat dikasih duit buat infak malah dijajanin,Anger,
418,idih maunya enak di elu aja bodoh,Anger,
419,"benci banget sistem kredit. ok lah mereka mau cari untung lebih, tapi ngotak dikit lahh.. pantes emak w bacot bgt kalo 1% itu banyak beli cash di suruh indent 1 bulan udah gitu di diemin (gak ada basa basi atau nawarin lain). kalo kredit dah tuh heboh sendiri mereka nihh",Anger,
420,[cuping marah],Anger,
421,"jangan marah marah, namanya juga sepak bola, wasit juga manusia, bisa bikin salah tapi dada dari mana ya lord",Anger,
422,"no 3 kaga bener banget menurut gua mah. woii mencegah perzinahan ya lu tahan napsu bego jangan minta poligami. sekate kate banget minta poligami cuma buat muasin nafsu sendiri, jerk. dan no 4 menurut gua penyampaiannya salah distu seolah olah istri ni cuma alat pemenuh kepuasan",Anger,
423,lah adek gue udah lulus kuliah juga masih gue panggil adek. ade ade aje lu yee pagi pagi bikin emosi ni maap,Anger,
424,poin ke 3 tolol banget anjir astagfirullah,Anger,
425,tata lo juga bego yaa,Anger,
426,"santai buat cowok , gak ush emosi , sabar ok. biarkan mereka menilai seperti yak apa tentang cowok , kita cukup memilih mana yg lbh cocok haha",Anger,
427,btw perayangan ini lama lama bikin jengkel ya hmm,Anger,
428,ih tolol ya ketakutan tantrum bocahnya dikampus sampe malem,Anger,
429,gausah nambah emosi tad,Anger,
430,jgn percaya org yg berpihak pd rezim bong.. cerdas dikit ga usah banyak2.. kebanyakan ttp aja tolol..,Anger,
431,anjing!! akun tolol,Anger,
432,"halah taik. pagi2 dibuat emosi gw, support system support system tatai anjingan",Anger,
433,balas dendam dg cari ini mmg paling elegant,Anger,
434,aneh lu bangsat,Anger,
435,"iya itu kan dulu, taun lalu, sebelum tobat jadi pemuja fol ges, ngeyel banget kamu. kamu gatau saya ini pemuja fol ges, profil pake fol ges, mengakui klo fol ges itu godfather saya? kamu tolol banget sih. aku jijik banget sm kmu. capekbbggt:((",Anger,
436,"aku benci banget sama kamu,hatimu itu bagaikan busway yg sering mengeluar masukan orang lain",Anger,
437,mau marah ayank update gua udah tidur,Anger,
438,"dit, gue bodoh. ranking 35/36 jadi menurut lo, apa gue paham arti md itu sendiri selain mercedes benz?",Anger,
439,"bangsat orang yg suka minjem duit pas ditagih"" malah lari gausa dikasi ampun",Anger,
440,"ahaha benar, pagi pagi sarapan saja. jangan marah marah, nanti lekas tua.",Anger,
441,"emang bangsat para netizen, sampe bayi aja dihujat macam itu",Anger,
442,biasaa ada aja org bikin emosi,Anger,
443,kata bapak gua kl dapet mertua atau suami pola pikirnya begini di pikir pikir lg kena bukan cuman bikin sakit hati tp sakit batin dan sakit segala galanya . karena mertua atau suami yg baik gabakalan ngelakuin atau nyuruh hal bodoh,Anger,
444,"bangsat, lu jg member malik anjim",Anger,
445,"mungkin ngerasa gaenak pak karna gopal udah tinggi jabatannya di aafikabbogor, dan mungkin juga dikira cuma bercanda, mau negur ga berani mau marah juga ga berani mungkin gitu yaa",Anger,
